student_id,archetype,level_id,score,time_spent_minutes,passed,attempts,completed_date_days_ago
STU0490,advanced,ml_classification,93,195,True,1,177
STU0490,advanced,ml_regression,83,232,True,1,105
STU0490,advanced,algo_searching,90,134,True,1,161
STU0490,advanced,math_statistics,89,128,True,1,173
STU0490,advanced,algo_dp,77,42,True,1,323
STU0490,advanced,py_oop,71,59,True,1,63
STU0490,advanced,py_loops,79,29,True,1,253
STU0490,advanced,ml_clustering,82,282,True,1,17
STU0490,advanced,ds_graphs,79,68,True,1,165
STU0490,advanced,py_variables,81,33,True,1,122
STU0490,advanced,math_calculus,100,198,True,1,303
STU0490,advanced,math_linear_algebra,100,162,True,1,135
STU0491,beginner,ds_trees,63,115,False,1,179
STU0492,math_focused,ml_neural_nets,87,156,True,1,238
STU0492,math_focused,ml_regression,92,100,True,1,81
STU0492,math_focused,ml_clustering,67,180,False,3,171
STU0492,math_focused,math_statistics,89,76,True,1,130
STU0492,math_focused,py_functions,74,47,True,1,118
STU0492,math_focused,math_probability,69,112,False,1,273
STU0492,math_focused,math_calculus,85,217,True,1,224
STU0492,math_focused,py_oop,62,65,False,3,147
STU0492,math_focused,ml_classification,54,231,False,1,329
STU0493,intermediate,py_functions,82,35,True,1,345
STU0493,intermediate,math_linear_algebra,63,142,False,3,23
STU0493,intermediate,ds_graphs,55,79,False,1,34
STU0493,intermediate,ds_dicts,74,45,True,1,133
STU0493,intermediate,algo_sorting,79,115,True,1,277
STU0493,intermediate,algo_searching,65,82,False,3,50
STU0493,intermediate,algo_greedy,58,117,False,1,339
STU0493,intermediate,math_probability,86,114,True,1,338
STU0494,code_focused,ds_trees,93,122,True,1,224
STU0494,code_focused,ds_dicts,67,117,False,3,7
STU0494,code_focused,ds_graphs,76,128,True,1,258
STU0494,code_focused,py_oop,66,68,False,1,120
STU0494,code_focused,py_variables,86,28,True,1,288
STU0494,code_focused,ds_lists,59,77,False,2,54
STU0494,code_focused,py_functions,65,46,False,2,252
STU0494,code_focused,algo_dp,61,158,False,1,103
STU0494,code_focused,algo_searching,69,116,False,1,191
STU0494,code_focused,algo_greedy,60,144,False,1,17
STU0494,code_focused,py_loops,73,54,True,1,68
STU0494,code_focused,algo_sorting,68,126,False,2,109
STU0495,intermediate,py_loops,64,31,False,3,142
STU0495,intermediate,ds_lists,68,42,False,1,332
STU0495,intermediate,ds_graphs,60,56,False,3,222
STU0495,intermediate,ds_trees,75,41,True,1,305
STU0495,intermediate,algo_searching,86,66,True,1,199
STU0495,intermediate,algo_dp,67,114,False,1,39
STU0495,intermediate,math_probability,81,97,True,1,302
STU0495,intermediate,py_functions,80,42,True,1,19
STU0496,beginner,py_loops,62,56,False,3,39
STU0496,beginner,ds_lists,71,76,True,1,104
STU0497,code_focused,py_loops,85,42,True,1,311
STU0497,code_focused,py_oop,68,56,False,3,248
STU0497,code_focused,algo_dp,85,150,True,1,92
STU0497,code_focused,ds_trees,73,61,True,1,99
STU0498,beginner,py_loops,50,23,False,3,194
STU0498,beginner,ds_dicts,65,53,False,3,112
STU0498,beginner,py_variables,74,33,True,1,151
STU0498,beginner,ds_lists,62,76,False,3,75
STU0498,beginner,py_oop,67,32,False,2,285
STU0499,math_focused,py_functions,81,45,True,1,3
STU0499,math_focused,py_variables,80,34,True,1,87
STU0499,math_focused,ml_classification,72,192,True,1,143
STU0499,math_focused,ml_regression,52,127,False,3,109
STU0499,math_focused,ml_neural_nets,85,228,True,1,296
STU0499,math_focused,ml_clustering,91,139,True,1,178
STU0499,math_focused,py_loops,75,19,True,1,263
STU0499,math_focused,math_calculus,79,165,True,1,64
STU0500,intermediate,py_variables,52,38,False,2,81
STU0500,intermediate,ds_trees,77,64,True,1,110
STU0500,intermediate,algo_sorting,85,89,True,1,209
STU0500,intermediate,py_loops,66,41,False,3,86
STU0500,intermediate,ds_dicts,85,65,True,1,173
STU0500,intermediate,algo_searching,78,77,True,1,119
STU0500,intermediate,ds_graphs,75,71,True,1,189
STU0500,intermediate,algo_dp,83,80,True,1,128
STU0500,intermediate,py_oop,93,61,True,1,237
STU0501,code_focused,py_functions,87,36,True,1,361
STU0501,code_focused,ds_dicts,79,67,True,1,124
STU0501,code_focused,ds_lists,69,62,False,2,181
STU0501,code_focused,algo_searching,72,96,True,1,158
STU0501,code_focused,algo_dp,62,178,False,1,100
STU0501,code_focused,algo_sorting,72,121,True,1,54
STU0501,code_focused,ds_graphs,71,105,True,1,354
STU0501,code_focused,algo_greedy,75,120,True,1,81
STU0501,code_focused,py_loops,61,33,False,1,298
STU0501,code_focused,ds_trees,74,63,True,1,180
STU0502,beginner,ds_trees,80,91,True,1,225
STU0503,intermediate,py_oop,80,66,True,1,68
STU0503,intermediate,py_loops,69,52,False,1,180
STU0503,intermediate,algo_dp,70,153,True,1,313
STU0503,intermediate,algo_searching,75,88,True,1,170
STU0503,intermediate,py_functions,87,42,True,1,200
STU0503,intermediate,ds_graphs,95,50,True,1,219
STU0503,intermediate,ds_trees,73,57,True,1,94
STU0504,beginner,ds_graphs,56,90,False,2,303
STU0504,beginner,py_functions,65,42,False,3,152
STU0505,intermediate,math_linear_algebra,64,111,False,1,240
STU0505,intermediate,algo_sorting,72,108,True,1,116
STU0505,intermediate,py_variables,75,36,True,1,93
STU0505,intermediate,algo_greedy,45,94,False,1,239
STU0505,intermediate,py_functions,72,35,True,1,188
STU0505,intermediate,ds_dicts,50,75,False,1,277
STU0505,intermediate,py_oop,82,55,True,1,1
STU0506,math_focused,py_oop,85,56,True,1,84
STU0506,math_focused,ml_regression,48,114,False,3,350
STU0506,math_focused,ml_neural_nets,66,83,False,1,140
STU0506,math_focused,py_loops,80,36,True,1,361
STU0506,math_focused,math_probability,65,157,False,3,196
STU0506,math_focused,py_variables,70,29,True,1,162
STU0506,math_focused,py_functions,81,36,True,1,179
STU0506,math_focused,math_linear_algebra,68,116,False,3,215
STU0506,math_focused,math_statistics,71,172,True,1,71
STU0506,math_focused,ml_clustering,81,215,True,1,261
STU0507,math_focused,math_linear_algebra,93,111,True,1,318
STU0507,math_focused,py_oop,48,48,False,1,79
STU0507,math_focused,py_functions,62,45,False,2,163
STU0507,math_focused,math_statistics,68,172,False,3,250
STU0507,math_focused,ml_regression,63,179,False,3,238
STU0507,math_focused,math_calculus,80,235,True,1,179
STU0507,math_focused,py_loops,88,32,True,1,136
STU0507,math_focused,py_variables,71,25,True,1,346
STU0507,math_focused,ml_clustering,77,149,True,1,294
STU0507,math_focused,ml_neural_nets,66,112,False,2,225
STU0507,math_focused,ml_classification,69,165,False,1,157
STU0507,math_focused,math_probability,84,127,True,1,208
STU0508,intermediate,math_linear_algebra,69,94,False,2,284
STU0508,intermediate,algo_greedy,88,165,True,1,87
STU0508,intermediate,ds_lists,69,32,False,3,93
STU0508,intermediate,algo_searching,58,128,False,1,90
STU0508,intermediate,algo_sorting,84,84,True,1,59
STU0508,intermediate,ds_graphs,77,106,True,1,277
STU0509,beginner,py_loops,59,39,False,3,347
STU0509,beginner,ds_trees,51,58,False,2,136
STU0509,beginner,ds_graphs,61,108,False,2,92
STU0509,beginner,py_variables,64,32,False,3,258
STU0509,beginner,py_oop,79,35,True,1,169
STU0510,advanced,algo_dp,69,70,False,3,347
STU0510,advanced,algo_sorting,92,120,True,1,23
STU0510,advanced,ml_classification,84,134,True,1,29
STU0510,advanced,ml_neural_nets,71,170,True,1,128
STU0510,advanced,py_variables,87,31,True,1,206
STU0510,advanced,algo_searching,80,118,True,1,252
STU0510,advanced,py_functions,83,41,True,1,213
STU0510,advanced,py_oop,84,65,True,1,228
STU0510,advanced,algo_greedy,68,75,False,3,4
STU0510,advanced,ds_dicts,73,98,True,1,42
STU0510,advanced,ml_clustering,91,147,True,1,336
STU0511,beginner,py_functions,51,58,False,2,82
STU0511,beginner,py_variables,81,34,True,1,259
STU0511,beginner,py_oop,74,60,True,1,72
STU0511,beginner,py_loops,50,35,False,3,80
STU0512,intermediate,algo_sorting,44,71,False,1,317
STU0512,intermediate,py_loops,81,43,True,1,92
STU0512,intermediate,ds_graphs,67,94,False,2,16
STU0512,intermediate,algo_greedy,52,136,False,3,303
STU0512,intermediate,py_functions,60,22,False,2,268
STU0512,intermediate,ds_dicts,51,91,False,3,214
STU0512,intermediate,py_oop,60,32,False,2,166
STU0512,intermediate,ds_lists,72,64,True,1,295
STU0512,intermediate,math_linear_algebra,81,41,True,1,115
STU0512,intermediate,ds_trees,49,89,False,2,245
STU0512,intermediate,algo_searching,72,153,True,1,312
STU0513,math_focused,py_functions,83,28,True,1,221
STU0513,math_focused,math_calculus,82,144,True,1,19
STU0513,math_focused,ml_regression,100,184,True,1,58
STU0513,math_focused,py_oop,82,84,True,1,274
STU0513,math_focused,math_probability,74,149,True,1,267
STU0513,math_focused,ml_clustering,93,214,True,1,304
STU0514,math_focused,math_linear_algebra,66,111,False,1,132
STU0514,math_focused,ml_regression,80,209,True,1,305
STU0514,math_focused,py_oop,83,67,True,1,266
STU0514,math_focused,math_probability,62,169,False,2,253
STU0515,math_focused,math_linear_algebra,92,149,True,1,219
STU0515,math_focused,ml_regression,78,219,True,1,102
STU0515,math_focused,ml_neural_nets,90,36,True,1,279
STU0515,math_focused,math_probability,75,146,True,1,141
STU0515,math_focused,py_variables,85,47,True,1,31
STU0515,math_focused,py_loops,100,22,True,1,68
STU0515,math_focused,ml_classification,85,146,True,1,175
STU0515,math_focused,py_functions,82,55,True,1,155
STU0516,code_focused,py_variables,59,19,False,2,336
STU0516,code_focused,algo_dp,47,73,False,1,74
STU0516,code_focused,py_oop,85,47,True,1,89
STU0516,code_focused,algo_searching,63,86,False,3,132
STU0516,code_focused,py_loops,75,44,True,1,336
STU0516,code_focused,algo_sorting,60,80,False,2,292
STU0516,code_focused,ds_lists,94,70,True,1,359
STU0516,code_focused,ds_graphs,70,110,True,1,357
STU0516,code_focused,ds_dicts,100,83,True,1,169
STU0516,code_focused,algo_greedy,75,131,True,1,76
STU0517,math_focused,math_probability,72,130,True,1,131
STU0517,math_focused,ml_neural_nets,71,128,True,1,153
STU0517,math_focused,ml_clustering,78,277,True,1,71
STU0517,math_focused,py_functions,89,55,True,1,107
STU0517,math_focused,ml_classification,82,141,True,1,336
STU0517,math_focused,math_linear_algebra,84,122,True,1,53
STU0517,math_focused,py_loops,53,28,False,3,6
STU0517,math_focused,py_oop,70,47,True,1,200
STU0517,math_focused,py_variables,86,36,True,1,244
STU0517,math_focused,math_statistics,67,172,False,1,158
STU0518,math_focused,ml_classification,56,78,False,2,327
STU0518,math_focused,py_oop,57,75,False,3,263
STU0518,math_focused,math_probability,95,115,True,1,57
STU0518,math_focused,ml_neural_nets,61,97,False,1,170
STU0518,math_focused,ml_regression,70,177,True,1,128
STU0518,math_focused,py_loops,74,39,True,1,330
STU0518,math_focused,math_calculus,71,106,True,1,285
STU0518,math_focused,py_functions,75,41,True,1,45
STU0518,math_focused,py_variables,66,29,False,1,329
STU0518,math_focused,math_statistics,88,179,True,1,190
STU0519,advanced,math_probability,92,140,True,1,239
STU0519,advanced,algo_sorting,80,73,True,1,353
STU0519,advanced,ml_neural_nets,73,128,True,1,201
STU0519,advanced,algo_dp,79,132,True,1,162
STU0519,advanced,math_linear_algebra,94,166,True,1,322
STU0519,advanced,py_oop,63,44,False,1,300
STU0519,advanced,py_loops,74,49,True,1,67
STU0519,advanced,math_calculus,73,203,True,1,256
STU0519,advanced,ml_clustering,83,88,True,1,178
STU0519,advanced,ds_trees,87,111,True,1,113
STU0519,advanced,algo_greedy,87,102,True,1,342
STU0519,advanced,ml_classification,95,172,True,1,140
STU0519,advanced,py_functions,84,48,True,1,306
STU0519,advanced,math_statistics,92,124,True,1,73
STU0519,advanced,py_variables,83,30,True,1,264
STU0519,advanced,algo_searching,91,123,True,1,194
STU0520,intermediate,py_loops,46,39,False,1,29
STU0520,intermediate,algo_dp,100,81,True,1,67
STU0520,intermediate,ds_dicts,34,60,False,1,54
STU0520,intermediate,algo_sorting,68,44,False,3,344
STU0520,intermediate,math_probability,59,145,False,2,57
STU0520,intermediate,py_functions,66,45,False,2,253
STU0520,intermediate,ds_graphs,79,80,True,1,72
STU0520,intermediate,py_variables,66,24,False,2,36
STU0520,intermediate,py_oop,80,52,True,1,315
STU0520,intermediate,ds_lists,64,46,False,1,134
STU0521,advanced,math_linear_algebra,80,160,True,1,173
STU0521,advanced,ds_dicts,72,65,True,1,194
STU0521,advanced,math_statistics,78,138,True,1,159
STU0521,advanced,ml_clustering,76,162,True,1,264
STU0521,advanced,py_oop,74,69,True,1,25
STU0521,advanced,algo_dp,87,81,True,1,224
STU0521,advanced,math_probability,79,120,True,1,197
STU0521,advanced,py_loops,83,22,True,1,208
STU0521,advanced,ds_graphs,76,110,True,1,149
STU0521,advanced,math_calculus,75,99,True,1,259
STU0522,code_focused,ds_trees,65,69,False,2,159
STU0522,code_focused,algo_sorting,54,81,False,2,263
STU0522,code_focused,py_functions,59,52,False,1,355
STU0522,code_focused,py_oop,62,64,False,1,77
STU0522,code_focused,ds_lists,79,58,True,1,248
STU0522,code_focused,algo_dp,90,139,True,1,251
STU0522,code_focused,py_loops,62,35,False,2,83
STU0522,code_focused,py_variables,79,18,True,1,18
STU0522,code_focused,ds_graphs,77,98,True,1,138
STU0522,code_focused,algo_searching,78,83,True,1,132
STU0522,code_focused,ds_dicts,82,68,True,1,269
STU0522,code_focused,algo_greedy,97,92,True,1,51
STU0523,math_focused,py_oop,71,60,True,1,260
STU0523,math_focused,ml_classification,73,225,True,1,20
STU0523,math_focused,ml_regression,78,94,True,1,10
STU0523,math_focused,math_probability,72,123,True,1,55
STU0523,math_focused,ml_clustering,62,144,False,2,111
STU0524,intermediate,math_linear_algebra,91,106,True,1,139
STU0524,intermediate,ds_dicts,94,78,True,1,149
STU0524,intermediate,algo_sorting,81,86,True,1,349
STU0524,intermediate,py_oop,57,52,False,3,184
STU0524,intermediate,algo_searching,77,51,True,1,262
STU0524,intermediate,py_variables,88,23,True,1,145
STU0524,intermediate,ds_trees,82,77,True,1,261
STU0524,intermediate,algo_dp,79,129,True,1,200
STU0524,intermediate,math_probability,88,125,True,1,54
STU0525,math_focused,py_loops,59,42,False,2,354
STU0525,math_focused,py_oop,58,46,False,2,13
STU0525,math_focused,ml_regression,88,66,True,1,180
STU0525,math_focused,ml_clustering,78,235,True,1,78
STU0525,math_focused,math_calculus,51,93,False,2,71
STU0525,math_focused,py_functions,56,64,False,3,152
STU0525,math_focused,py_variables,88,25,True,1,157
STU0525,math_focused,math_probability,94,186,True,1,264
STU0525,math_focused,math_statistics,79,76,True,1,254
STU0525,math_focused,ml_neural_nets,89,250,True,1,38
STU0525,math_focused,ml_classification,63,104,False,1,246
STU0526,beginner,py_loops,70,40,True,1,102
STU0526,beginner,py_functions,24,48,False,3,99
STU0527,math_focused,py_loops,60,47,False,2,14
STU0527,math_focused,math_calculus,54,181,False,3,348
STU0527,math_focused,py_functions,47,57,False,1,78
STU0527,math_focused,ml_clustering,89,192,True,1,142
STU0527,math_focused,ml_neural_nets,51,214,False,3,76
STU0527,math_focused,ml_regression,73,157,True,1,124
STU0527,math_focused,ml_classification,77,94,True,1,21
STU0528,intermediate,math_probability,51,159,False,1,311
STU0528,intermediate,py_loops,100,33,True,1,73
STU0528,intermediate,algo_dp,56,50,False,3,160
STU0528,intermediate,math_linear_algebra,86,129,True,1,72
STU0528,intermediate,py_variables,79,32,True,1,101
STU0528,intermediate,py_functions,64,42,False,1,121
STU0528,intermediate,ds_trees,55,68,False,2,163
STU0529,intermediate,py_functions,68,54,False,2,343
STU0529,intermediate,py_oop,67,59,False,3,194
STU0529,intermediate,math_probability,78,74,True,1,75
STU0529,intermediate,py_variables,84,16,True,1,49
STU0529,intermediate,algo_dp,98,62,True,1,318
STU0529,intermediate,ds_dicts,72,62,True,1,244
STU0529,intermediate,ds_graphs,95,106,True,1,8
STU0529,intermediate,ds_trees,74,98,True,1,268
STU0529,intermediate,math_linear_algebra,68,114,False,2,304
STU0530,advanced,ds_trees,84,107,True,1,229
STU0530,advanced,ds_graphs,66,84,False,1,223
STU0530,advanced,py_loops,92,24,True,1,279
STU0530,advanced,py_oop,96,45,True,1,286
STU0530,advanced,math_linear_algebra,82,124,True,1,345
STU0530,advanced,math_statistics,45,184,False,2,139
STU0530,advanced,ds_dicts,64,73,False,3,137
STU0530,advanced,math_calculus,93,178,True,1,37
STU0530,advanced,algo_searching,73,53,True,1,263
STU0530,advanced,py_variables,100,33,True,1,92
STU0530,advanced,algo_sorting,74,74,True,1,315
STU0530,advanced,algo_greedy,66,97,False,3,155
STU0530,advanced,math_probability,61,143,False,1,169
STU0530,advanced,ml_classification,85,171,True,1,7
STU0530,advanced,algo_dp,92,143,True,1,129
STU0530,advanced,ml_regression,100,186,True,1,48
STU0531,intermediate,ds_trees,62,90,False,2,243
STU0531,intermediate,ds_lists,76,62,True,1,223
STU0531,intermediate,algo_greedy,77,108,True,1,99
STU0531,intermediate,algo_searching,64,110,False,1,44
STU0531,intermediate,math_probability,61,171,False,1,62
STU0531,intermediate,py_functions,69,53,False,2,321
STU0531,intermediate,py_oop,50,42,False,1,12
STU0531,intermediate,py_loops,75,42,True,1,232
STU0531,intermediate,ds_graphs,75,71,True,1,51
STU0531,intermediate,py_variables,58,24,False,3,196
STU0531,intermediate,algo_dp,77,73,True,1,89
STU0532,advanced,math_calculus,93,176,True,1,302
STU0532,advanced,ml_regression,100,197,True,1,276
STU0532,advanced,ds_dicts,79,65,True,1,324
STU0532,advanced,algo_greedy,91,91,True,1,66
STU0532,advanced,algo_searching,90,102,True,1,265
STU0532,advanced,ml_classification,71,179,True,1,225
STU0532,advanced,ml_neural_nets,86,300,True,1,173
STU0532,advanced,py_functions,83,10,True,1,205
STU0532,advanced,py_variables,76,32,True,1,278
STU0532,advanced,ds_trees,85,69,True,1,37
STU0532,advanced,math_probability,66,93,False,3,200
STU0532,advanced,algo_dp,87,126,True,1,243
STU0532,advanced,math_linear_algebra,81,115,True,1,209
STU0532,advanced,ds_lists,82,80,True,1,351
STU0532,advanced,math_statistics,95,107,True,1,137
STU0532,advanced,algo_sorting,60,69,False,1,141
STU0533,math_focused,ml_neural_nets,59,170,False,2,258
STU0533,math_focused,py_loops,68,25,False,3,278
STU0533,math_focused,py_oop,93,55,True,1,235
STU0533,math_focused,ml_regression,90,189,True,1,353
STU0533,math_focused,py_functions,69,44,False,2,323
STU0533,math_focused,math_calculus,61,91,False,1,215
STU0534,math_focused,py_oop,74,37,True,1,233
STU0534,math_focused,math_statistics,77,130,True,1,152
STU0534,math_focused,ml_classification,82,77,True,1,275
STU0534,math_focused,math_probability,84,173,True,1,62
STU0534,math_focused,ml_clustering,79,160,True,1,142
STU0534,math_focused,ml_neural_nets,73,169,True,1,310
STU0534,math_focused,math_linear_algebra,62,164,False,1,306
STU0534,math_focused,math_calculus,62,110,False,1,169
STU0534,math_focused,ml_regression,87,95,True,1,199
STU0535,math_focused,math_calculus,67,176,False,3,16
STU0535,math_focused,math_probability,84,163,True,1,338
STU0535,math_focused,ml_regression,73,176,True,1,232
STU0535,math_focused,ml_classification,61,256,False,1,267
STU0535,math_focused,py_functions,61,42,False,2,312
STU0535,math_focused,py_loops,74,54,True,1,94
STU0535,math_focused,math_linear_algebra,91,110,True,1,315
STU0535,math_focused,math_statistics,83,75,True,1,357
STU0535,math_focused,py_oop,83,43,True,1,335
STU0535,math_focused,py_variables,57,28,False,1,144
STU0535,math_focused,ml_neural_nets,64,104,False,3,260
STU0535,math_focused,ml_clustering,77,139,True,1,247
STU0536,advanced,algo_greedy,97,128,True,1,283
STU0536,advanced,ml_regression,74,141,True,1,216
STU0536,advanced,ml_classification,74,160,True,1,39
STU0536,advanced,ds_lists,80,50,True,1,340
STU0536,advanced,math_calculus,92,141,True,1,150
STU0536,advanced,algo_dp,80,139,True,1,63
STU0536,advanced,algo_searching,77,108,True,1,311
STU0536,advanced,math_probability,77,152,True,1,357
STU0536,advanced,algo_sorting,78,89,True,1,313
STU0536,advanced,py_oop,88,54,True,1,87
STU0536,advanced,math_statistics,94,152,True,1,328
STU0536,advanced,ds_trees,82,47,True,1,82
STU0536,advanced,py_functions,95,45,True,1,153
STU0536,advanced,ds_dicts,75,40,True,1,211
STU0536,advanced,py_loops,66,46,False,3,252
STU0536,advanced,ds_graphs,100,65,True,1,82
STU0536,advanced,math_linear_algebra,88,135,True,1,358
STU0536,advanced,ml_neural_nets,84,203,True,1,237
STU0536,advanced,ml_clustering,66,131,False,2,57
STU0537,intermediate,algo_dp,79,118,True,1,220
STU0537,intermediate,py_oop,83,48,True,1,259
STU0537,intermediate,algo_greedy,64,95,False,1,173
STU0537,intermediate,ds_lists,74,93,True,1,47
STU0537,intermediate,algo_sorting,58,135,False,3,34
STU0537,intermediate,ds_graphs,60,88,False,1,123
STU0537,intermediate,math_linear_algebra,68,33,False,3,199
STU0537,intermediate,py_functions,67,55,False,1,271
STU0537,intermediate,py_loops,83,57,True,1,23
STU0537,intermediate,math_probability,62,142,False,2,103
STU0537,intermediate,py_variables,49,15,False,3,192
STU0538,beginner,py_loops,75,43,True,1,360
STU0538,beginner,ds_trees,82,52,True,1,22
STU0539,math_focused,ml_classification,68,207,False,1,248
STU0539,math_focused,ml_clustering,81,244,True,1,263
STU0539,math_focused,py_oop,56,56,False,2,89
STU0539,math_focused,math_calculus,62,117,False,1,41
STU0539,math_focused,py_functions,82,40,True,1,332
STU0539,math_focused,math_probability,78,244,True,1,146
STU0539,math_focused,ml_regression,75,210,True,1,95
STU0539,math_focused,py_loops,85,41,True,1,123
STU0539,math_focused,math_statistics,54,190,False,2,325
STU0539,math_focused,py_variables,63,14,False,3,77
STU0539,math_focused,math_linear_algebra,63,91,False,3,120
STU0539,math_focused,ml_neural_nets,67,300,False,1,177
STU0540,math_focused,py_loops,55,52,False,3,89
STU0540,math_focused,py_functions,80,34,True,1,271
STU0540,math_focused,py_variables,69,37,False,1,340
STU0540,math_focused,math_statistics,76,122,True,1,21
STU0541,intermediate,ds_graphs,63,96,False,3,262
STU0541,intermediate,algo_dp,72,191,True,1,318
STU0541,intermediate,math_linear_algebra,68,197,False,1,141
STU0541,intermediate,py_functions,45,50,False,2,238
STU0541,intermediate,ds_dicts,63,30,False,3,183
STU0541,intermediate,math_probability,82,182,True,1,96
STU0541,intermediate,ds_lists,65,82,False,1,131
STU0541,intermediate,algo_sorting,72,79,True,1,137
STU0541,intermediate,py_loops,67,40,False,2,345
STU0541,intermediate,py_oop,68,49,False,3,234
STU0541,intermediate,py_variables,55,34,False,2,234
STU0542,code_focused,ds_graphs,72,86,True,1,227
STU0542,code_focused,ds_trees,89,50,True,1,186
STU0542,code_focused,py_loops,50,18,False,1,151
STU0542,code_focused,py_variables,69,31,False,2,95
STU0542,code_focused,py_functions,64,42,False,2,281
STU0542,code_focused,algo_sorting,64,78,False,3,140
STU0542,code_focused,algo_greedy,68,148,False,3,256
STU0542,code_focused,ds_lists,65,90,False,2,212
STU0542,code_focused,algo_searching,78,93,True,1,64
STU0542,code_focused,ds_dicts,72,67,True,1,19
STU0543,advanced,algo_dp,100,110,True,1,75
STU0543,advanced,ds_lists,78,44,True,1,238
STU0543,advanced,ml_classification,79,201,True,1,140
STU0543,advanced,py_loops,86,37,True,1,108
STU0543,advanced,algo_greedy,92,121,True,1,134
STU0543,advanced,py_variables,100,19,True,1,336
STU0543,advanced,ds_dicts,96,67,True,1,229
STU0543,advanced,ds_trees,73,21,True,1,358
STU0543,advanced,py_functions,97,19,True,1,58
STU0543,advanced,math_linear_algebra,64,90,False,3,36
STU0543,advanced,algo_sorting,58,95,False,2,363
STU0543,advanced,py_oop,75,64,True,1,1
STU0543,advanced,ml_neural_nets,92,182,True,1,280
STU0543,advanced,math_probability,86,127,True,1,201
STU0544,advanced,ds_trees,90,67,True,1,77
STU0544,advanced,math_statistics,87,197,True,1,35
STU0544,advanced,algo_dp,94,87,True,1,200
STU0544,advanced,py_variables,82,40,True,1,324
STU0544,advanced,math_linear_algebra,78,117,True,1,316
STU0544,advanced,py_functions,87,49,True,1,80
STU0544,advanced,py_oop,85,58,True,1,221
STU0544,advanced,ml_classification,90,198,True,1,327
STU0544,advanced,ml_regression,78,154,True,1,9
STU0544,advanced,ml_neural_nets,86,215,True,1,329
STU0544,advanced,algo_greedy,74,117,True,1,339
STU0544,advanced,py_loops,100,24,True,1,237
STU0544,advanced,ds_graphs,75,65,True,1,37
STU0544,advanced,algo_sorting,51,148,False,2,126
STU0544,advanced,ds_dicts,65,106,False,2,316
STU0544,advanced,math_calculus,69,167,False,2,47
STU0544,advanced,algo_searching,97,105,True,1,350
STU0544,advanced,math_probability,63,132,False,1,256
STU0545,intermediate,algo_sorting,88,106,True,1,171
STU0545,intermediate,ds_trees,83,104,True,1,97
STU0545,intermediate,algo_searching,64,101,False,2,349
STU0545,intermediate,py_oop,63,44,False,1,78
STU0545,intermediate,py_functions,59,40,False,2,147
STU0545,intermediate,math_probability,70,169,True,1,233
STU0545,intermediate,algo_dp,59,118,False,1,112
STU0545,intermediate,math_linear_algebra,79,131,True,1,95
STU0545,intermediate,ds_graphs,71,70,True,1,150
STU0545,intermediate,py_variables,93,29,True,1,237
STU0546,beginner,ds_trees,82,75,True,1,327
STU0546,beginner,ds_graphs,61,115,False,2,345
STU0546,beginner,ds_lists,60,14,False,2,176
STU0547,code_focused,algo_dp,78,94,True,1,262
STU0547,code_focused,py_oop,85,54,True,1,66
STU0547,code_focused,ds_graphs,70,99,True,1,9
STU0547,code_focused,ds_dicts,60,16,False,2,156
STU0547,code_focused,algo_searching,76,130,True,1,356
STU0547,code_focused,ds_trees,71,61,True,1,9
STU0547,code_focused,py_functions,67,50,False,3,331
STU0547,code_focused,py_loops,93,38,True,1,188
STU0547,code_focused,algo_sorting,73,99,True,1,77
STU0547,code_focused,ds_lists,71,46,True,1,294
STU0547,code_focused,algo_greedy,88,86,True,1,110
STU0548,advanced,math_calculus,100,117,True,1,58
STU0548,advanced,algo_searching,80,79,True,1,353
STU0548,advanced,algo_greedy,88,79,True,1,4
STU0548,advanced,math_statistics,81,133,True,1,27
STU0548,advanced,py_oop,77,52,True,1,25
STU0548,advanced,ds_graphs,70,151,True,1,268
STU0548,advanced,algo_dp,62,121,False,3,117
STU0548,advanced,ds_trees,87,101,True,1,306
STU0548,advanced,ml_regression,59,183,False,2,228
STU0548,advanced,ml_classification,65,125,False,2,254
STU0548,advanced,py_variables,83,31,True,1,96
STU0548,advanced,ml_clustering,96,143,True,1,342
STU0548,advanced,math_linear_algebra,79,182,True,1,227
STU0548,advanced,math_probability,82,114,True,1,253
STU0548,advanced,ds_lists,87,27,True,1,122
STU0548,advanced,ds_dicts,86,61,True,1,135
STU0548,advanced,py_functions,100,10,True,1,100
STU0548,advanced,algo_sorting,97,90,True,1,196
STU0549,intermediate,math_probability,51,150,False,3,96
STU0549,intermediate,py_variables,77,10,True,1,31
STU0549,intermediate,algo_sorting,62,74,False,2,165
STU0549,intermediate,py_oop,89,62,True,1,271
STU0549,intermediate,ds_graphs,94,100,True,1,151
STU0549,intermediate,algo_greedy,63,32,False,1,65
STU0550,math_focused,ml_classification,74,122,True,1,312
STU0550,math_focused,py_functions,64,42,False,1,184
STU0550,math_focused,ml_neural_nets,76,252,True,1,12
STU0550,math_focused,math_linear_algebra,77,94,True,1,90
STU0550,math_focused,ml_regression,66,57,False,1,105
STU0550,math_focused,math_calculus,81,137,True,1,62
STU0550,math_focused,ml_clustering,77,99,True,1,109
STU0550,math_focused,math_statistics,75,94,True,1,99
STU0550,math_focused,py_variables,80,27,True,1,229
STU0550,math_focused,math_probability,66,112,False,3,347
STU0550,math_focused,py_oop,85,65,True,1,210
STU0551,beginner,py_variables,46,31,False,1,82
